ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4647776,HM172874,02/09/2006 10:29:07 PM,075XX S COLFAX AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0421,004,7,43,19,1194833,1855572,2006,04/15/2016 08:55:02 AM,41.758607126,-87.561510616,"(41.758607126, -87.561510616)"
4649196,HM157167,02/01/2006 12:30:27 PM,038XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150871,1903067,2006,04/15/2016 08:55:02 AM,41.889909247,-87.721389051,"(41.889909247, -87.721389051)"
4649661,HM159623,02/02/2006 07:02:12 PM,050XX W SUPERIOR ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1531,015,28,25,19,1142605,1904502,2006,04/15/2016 08:55:02 AM,41.89400481,-87.751710086,"(41.89400481, -87.751710086)"
4650448,HM158020,02/01/2006 08:13:00 PM,056XX W WASHINGTON BLVD,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,1512,015,29,25,19,1138430,1900175,2006,04/15/2016 08:55:02 AM,41.882207608,-87.767148598,"(41.882207608, -87.767148598)"
4650940,HM156984,02/01/2006 10:10:00 AM,015XX W 72ND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0734,007,17,67,19,1167231,1856980,2006,04/15/2016 08:55:02 AM,41.763105901,-87.66262925,"(41.763105901, -87.66262925)"
4651151,HM161364,02/03/2006 04:40:00 PM,001XX N LATROBE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1523,015,28,25,19,1141360,1900477,2006,04/15/2016 08:55:02 AM,41.882982785,-87.756382024,"(41.882982785, -87.756382024)"
4656683,HM161437,02/03/2006 04:30:00 PM,002XX W ALEXANDER ST,1651,GAMBLING,GAME/CARDS,OTHER,true,false,2111,009,25,34,19,1174969,1889230,2006,04/15/2016 08:55:02 AM,41.851433926,-87.633305383,"(41.851433926, -87.633305383)"
4656759,HM161911,02/03/2006 08:00:00 PM,044XX N MILWAUKEE AVE,1680,GAMBLING,OTHER,ALLEY,true,false,1623,016,45,15,19,1141580,1928940,2006,04/15/2016 08:55:02 AM,41.961084206,-87.754869118,"(41.961084206, -87.754869118)"
4657274,HM159750,02/02/2006 07:30:00 PM,084XX S PULASKI RD,1680,GAMBLING,OTHER,OTHER,true,false,0834,008,18,70,19,1151210,1848126,2006,04/15/2016 08:55:02 AM,41.739136801,-87.721580463,"(41.739136801, -87.721580463)"
4657315,HM159804,02/02/2006 06:50:00 PM,049XX W FOSTER AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,TAVERN/LIQUOR STORE,true,false,1623,016,45,12,19,1142277,1934118,2006,04/15/2016 08:55:02 AM,41.975280123,-87.752177413,"(41.975280123, -87.752177413)"
4660220,HM259820,03/29/2006 03:35:00 PM,016XX N LECLAIRE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2533,025,37,25,19,1142298,1910593,2006,04/15/2016 08:55:02 AM,41.910724913,-87.752686197,"(41.910724913, -87.752686197)"
4662776,HM168656,02/07/2006 05:20:00 PM,002XX E 61ST ST,1630,GAMBLING,WIREROOM/HORSES,STREET,true,false,0311,003,20,40,19,1178800,1864618,2006,04/15/2016 08:55:02 AM,41.783810008,-87.61999476,"(41.783810008, -87.61999476)"
4663539,HM166553,02/06/2006 03:18:40 PM,095XX S PRINCETON AVE,1661,GAMBLING,GAME/DICE,ALLEY,true,false,0511,005,21,49,19,1175958,1841741,2006,04/15/2016 08:55:02 AM,41.721096996,-87.631099091,"(41.721096996, -87.631099091)"
4663794,HM263708,03/31/2006 01:00:00 PM,059XX W NORTH AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2531,025,29,25,19,1136288,1910021,2006,04/15/2016 08:55:02 AM,41.909264799,-87.774778781,"(41.909264799, -87.774778781)"
4667660,HM172239,02/09/2006 03:45:24 PM,119XX S INDIANA AVE,1661,GAMBLING,GAME/DICE,RESIDENCE,true,false,0532,005,9,53,19,1179716,1826020,2006,04/15/2016 08:55:02 AM,41.677871461,-87.617812794,"(41.677871461, -87.617812794)"
4668207,HM146972,01/26/2006 10:05:00 PM,034XX W BELMONT AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,true,false,1412,014,35,21,19,1153042,1921070,2006,04/15/2016 08:55:02 AM,41.939268304,-87.712937877,"(41.939268304, -87.712937877)"
4669202,HM168718,02/07/2006 05:50:00 PM,050XX W ARMITAGE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,true,false,2522,025,31,19,19,1142305,1912825,2006,04/15/2016 08:55:02 AM,41.916849633,-87.752604962,"(41.916849633, -87.752604962)"
4669446,HM170157,02/08/2006 02:15:00 PM,004XX E 63RD ST,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0312,003,20,42,19,1180239,1863334,2006,04/15/2016 08:55:02 AM,41.780253707,-87.61475825,"(41.780253707, -87.61475825)"
4669852,HM174694,02/10/2006 08:40:00 PM,068XX W IRVING PARK RD,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,true,false,1632,016,38,17,19,1129855,1925824,2006,04/15/2016 08:55:02 AM,41.952742671,-87.798048765,"(41.952742671, -87.798048765)"
4669874,HM175392,02/11/2006 07:30:00 AM,061XX S DR MARTIN LUTHER KING JR DR,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0311,003,20,40,19,1179972,1864490,2006,04/15/2016 08:55:02 AM,41.783432002,-87.615701737,"(41.783432002, -87.615701737)"
4669934,HM180514,02/14/2006 11:25:00 AM,023XX S WENTWORTH AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,SMALL RETAIL STORE,true,false,2111,009,25,34,19,1175345,1888637,2006,04/15/2016 08:55:02 AM,41.84979827,-87.631943164,"(41.84979827, -87.631943164)"
4670791,HL780947,12/09/2005 08:55:00 PM,031XX W LAWRENCE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,TAVERN/LIQUOR STORE,true,false,1713,017,33,14,19,1154644,1931723,2005,04/15/2016 08:55:02 AM,41.968468875,-87.706763807,"(41.968468875, -87.706763807)"
4671669,HM184475,02/16/2006 12:51:59 PM,103XX S ELIZABETH ST,1661,GAMBLING,GAME/DICE,"SCHOOL, PUBLIC, BUILDING",true,false,2232,022,21,73,19,1169846,1836216,2006,04/15/2016 08:55:02 AM,41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
4786596,HL655523,10/05/2005 05:32:26 PM,003XX E 29TH ST,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,2112,002,2,35,19,,,2005,08/17/2015 03:03:40 PM,,,
4786593,HL645291,09/30/2005 05:57:52 PM,003XX E 29TH ST,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,2112,002,4,35,19,,,2005,08/17/2015 03:03:40 PM,,,
4675582,HM199572,02/24/2006 09:10:00 PM,031XX W LAWRENCE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,TAVERN/LIQUOR STORE,true,false,1713,017,33,14,19,1154644,1931723,2006,04/15/2016 08:55:02 AM,41.968468875,-87.706763807,"(41.968468875, -87.706763807)"
4684365,HM243673,03/20/2006 09:38:00 PM,001XX E 70TH ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,0322,003,6,69,19,1178591,1858641,2006,04/15/2016 08:55:02 AM,41.767413258,-87.620942554,"(41.767413258, -87.620942554)"
4685491,HM199419,02/24/2006 08:57:58 PM,054XX S BISHOP ST,1611,GAMBLING,BOOKMAKING/SPORTS,SIDEWALK,true,false,0933,009,16,61,19,1167590,1868722,2006,04/15/2016 08:55:02 AM,41.795319727,-87.660976952,"(41.795319727, -87.660976952)"
4685568,HM214684,03/05/2006 11:05:00 AM,051XX W WASHINGTON BLVD,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,1533,015,28,25,19,1141945,1900001,2006,04/15/2016 08:55:02 AM,41.88166577,-87.754245643,"(41.88166577, -87.754245643)"
4686417,HM220309,03/08/2006 01:40:00 PM,062XX S STONY ISLAND AVE,1661,GAMBLING,GAME/DICE,"SCHOOL, PUBLIC, BUILDING",true,false,0314,003,5,42,19,1187940,1864073,2006,04/15/2016 08:55:02 AM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
4686861,HM174731,02/10/2006 09:55:25 PM,079XX S MANISTEE AVE,1661,GAMBLING,GAME/DICE,APARTMENT,true,false,0422,004,7,46,19,1195891,1852756,2006,04/15/2016 08:55:02 AM,41.750853701,-87.557726247,"(41.750853701, -87.557726247)"
4687668,HM191630,02/20/2006 08:31:23 PM,014XX W 13TH ST,1661,GAMBLING,GAME/DICE,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1231,012,2,28,19,1166925,1894158,2006,04/15/2016 08:55:02 AM,41.865132942,-87.662687356,"(41.865132942, -87.662687356)"
4687748,HM191859,02/20/2006 11:29:19 PM,041XX W WEST END AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1114,011,28,26,19,1148833,1900653,2006,04/15/2016 08:55:02 AM,41.883324606,-87.728935993,"(41.883324606, -87.728935993)"
4691218,HM234382,03/15/2006 07:47:24 PM,078XX S COLFAX AVE,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,0421,004,7,43,19,1194880,1853485,2006,04/15/2016 08:55:02 AM,41.752879083,-87.561406996,"(41.752879083, -87.561406996)"
4692039,HM173752,02/10/2006 01:27:26 PM,039XX W ROOSEVELT RD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150483,1894425,2006,04/15/2016 08:55:02 AM,41.866202226,-87.723039647,"(41.866202226, -87.723039647)"
4695848,HM221613,03/09/2006 07:02:31 AM,070XX S PERRY AVE,1661,GAMBLING,GAME/DICE,STREET,true,false,0731,007,6,69,19,1176614,1858376,2006,04/15/2016 08:55:02 AM,41.766730773,-87.628197023,"(41.766730773, -87.628197023)"
4695855,HM221882,03/09/2006 10:24:21 AM,008XX N RIDGEWAY AVE,1661,GAMBLING,GAME/DICE,STREET,true,false,1112,011,27,23,19,1151235,1905294,2006,04/15/2016 08:55:02 AM,41.896013231,-87.719993809,"(41.896013231, -87.719993809)"
4695903,HM222337,03/09/2006 02:37:32 PM,009XX N CAMBRIDGE AVE,1680,GAMBLING,OTHER,SIDEWALK,true,false,1823,018,27,8,19,1172507,1906425,2006,04/15/2016 08:55:02 AM,41.898672896,-87.641832995,"(41.898672896, -87.641832995)"
4696836,HM181194,02/14/2006 05:04:58 PM,074XX S VERNON AVE,1661,GAMBLING,GAME/DICE,CTA PLATFORM,true,false,0323,003,6,69,19,1180535,1855720,2006,04/15/2016 08:55:02 AM,41.759353323,-87.613906569,"(41.759353323, -87.613906569)"
4703345,HM203688,02/27/2006 12:00:00 PM,111XX S LONGWOOD DR,1661,GAMBLING,GAME/DICE,ALLEY,true,false,2212,022,19,75,19,1164888,1830970,2006,04/15/2016 08:55:02 AM,41.691780225,-87.671949274,"(41.691780225, -87.671949274)"
4703421,HM203996,02/27/2006 12:50:00 PM,023XX S WENTWORTH AVE,1680,GAMBLING,OTHER,OTHER,true,false,2111,009,25,34,19,1175345,1888623,2006,04/15/2016 08:55:02 AM,41.849759853,-87.631943583,"(41.849759853, -87.631943583)"
4707928,HM214081,03/04/2006 09:50:00 PM,008XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1121,011,27,23,19,1153229,1905292,2006,04/15/2016 08:55:02 AM,41.895968393,-87.71267027,"(41.895968393, -87.71267027)"
4708059,HM213532,03/04/2006 03:51:00 PM,027XX W 26TH ST,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,1034,010,12,30,19,1158544,1886653,2006,04/15/2016 08:55:02 AM,41.844713964,-87.693659473,"(41.844713964, -87.693659473)"
4708251,HM212141,03/03/2006 08:14:00 PM,002XX E 55TH PL,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,0233,002,3,40,19,1178713,1868273,2006,04/15/2016 08:55:02 AM,41.793841661,-87.62020258,"(41.793841661, -87.62020258)"
4709054,HM222294,03/09/2006 01:45:00 PM,032XX N WESTERN AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,TAVERN/LIQUOR STORE,true,false,1913,019,32,5,19,1159836,1921652,2006,04/15/2016 08:55:02 AM,41.940727712,-87.687951908,"(41.940727712, -87.687951908)"
4709122,HM223152,03/09/2006 07:45:00 PM,039XX N BROADWAY,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,true,false,2324,019,46,6,19,1170128,1926466,2006,04/15/2016 08:55:02 AM,41.953718654,-87.649984242,"(41.953718654, -87.649984242)"
4709208,HM220216,03/08/2006 12:45:00 PM,050XX N SHERIDAN RD,1651,GAMBLING,GAME/CARDS,RESTAURANT,true,false,2024,020,46,3,19,1168712,1934120,2006,04/15/2016 08:55:02 AM,41.974752346,-87.654966809,"(41.974752346, -87.654966809)"
4712981,HM209967,03/02/2006 05:00:00 PM,003XX S HALSTED ST,1651,GAMBLING,GAME/CARDS,OTHER,true,false,1213,012,27,28,19,1171097,1898751,2006,04/15/2016 08:55:02 AM,41.877646013,-87.647237171,"(41.877646013, -87.647237171)"
4713026,HM224388,03/10/2006 03:24:56 PM,003XX S WESTERN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1211,012,2,28,19,1160449,1898500,2006,04/15/2016 08:55:02 AM,41.877184166,-87.686340752,"(41.877184166, -87.686340752)"
4716276,HM202944,02/26/2006 10:41:44 PM,039XX W ROOSEVELT RD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150472,1894425,2006,04/15/2016 08:55:02 AM,41.866202441,-87.723080029,"(41.866202441, -87.723080029)"
4716835,HM225117,03/10/2006 09:39:19 PM,072XX S DOBSON AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,0324,003,5,69,19,1184473,1857325,2006,04/15/2016 08:55:02 AM,41.763666319,-87.599423896,"(41.763666319, -87.599423896)"
4721107,HM218226,03/07/2006 12:26:40 PM,052XX S MARSHFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0932,009,16,61,19,1166233,1869886,2006,04/15/2016 08:55:02 AM,41.798542899,-87.665919964,"(41.798542899, -87.665919964)"
4721142,HM218283,03/07/2006 12:52:14 PM,021XX E 97TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0431,004,7,51,19,1192029,1841061,2006,04/15/2016 08:55:02 AM,41.718856199,-87.572257189,"(41.718856199, -87.572257189)"
4722127,HM218650,03/07/2006 03:24:54 PM,005XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1121,011,27,23,19,1153282,1903492,2006,04/15/2016 08:55:02 AM,41.891027965,-87.712523445,"(41.891027965, -87.712523445)"
4724502,HM213029,03/04/2006 11:00:00 AM,047XX N KIMBALL AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,true,false,1723,017,33,14,19,1152859,1931351,2006,04/15/2016 08:55:02 AM,41.967483718,-87.7133371,"(41.967483718, -87.7133371)"
4727494,HM336142,05/07/2006 04:00:00 PM,030XX W NORTH AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,1423,014,26,24,19,1155644,1910481,2006,04/15/2016 08:55:02 AM,41.910159188,-87.703660553,"(41.910159188, -87.703660553)"
4728543,HM183094,02/15/2006 05:13:18 PM,008XX E 65TH ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,0312,003,20,42,19,1183143,1862099,2006,04/15/2016 08:55:02 AM,41.776797668,-87.604150228,"(41.776797668, -87.604150228)"
4729155,HM252782,03/25/2006 08:37:24 PM,005XX E PERSHING RD,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,0212,002,4,35,19,1180410,1879233,2006,04/15/2016 08:55:02 AM,41.823878015,-87.613643295,"(41.823878015, -87.613643295)"
4730516,HM187762,02/18/2006 10:31:13 AM,070XX W BELMONT AVE,1651,GAMBLING,GAME/CARDS,RESTAURANT,true,false,1632,016,36,17,19,1128620,1920464,2006,04/15/2016 08:55:02 AM,41.938055284,-87.802710758,"(41.938055284, -87.802710758)"
4730542,HM234130,03/15/2006 05:05:59 PM,083XX S LOOMIS BLVD,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,0614,006,21,71,19,1168447,1849549,2006,04/15/2016 08:55:02 AM,41.742688122,-87.658386049,"(41.742688122, -87.658386049)"
4730627,HM225975,03/11/2006 08:45:00 AM,051XX S PRAIRIE AVE,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0232,002,3,40,19,1178912,1871028,2006,04/15/2016 08:55:02 AM,41.801397102,-87.619388961,"(41.801397102, -87.619388961)"
4730647,HM225972,03/11/2006 07:30:00 AM,047XX S INDIANA AVE,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0224,002,3,38,19,1178396,1873742,2006,04/15/2016 08:55:02 AM,41.808856306,-87.621198838,"(41.808856306, -87.621198838)"
4731325,HM235276,03/16/2006 10:00:00 AM,063XX S ASHLAND AVE,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0725,007,16,67,19,1166755,1862773,2006,04/15/2016 08:55:02 AM,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
4733517,HM240025,03/18/2006 04:41:00 PM,014XX S ST LOUIS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1021,010,24,29,19,1153271,1892823,2006,04/15/2016 08:55:02 AM,41.861751313,-87.712847101,"(41.861751313, -87.712847101)"
4735300,HM213876,03/04/2006 07:40:00 PM,0000X W 69TH ST,1661,GAMBLING,GAME/DICE,CTA PLATFORM,true,false,0722,007,6,69,19,1176955,1859265,2006,04/15/2016 08:55:02 AM,41.769162609,-87.626920371,"(41.769162609, -87.626920371)"
4735203,HM213576,03/04/2006 04:01:38 PM,047XX W GLADYS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1131,011,24,25,19,1144777,1897934,2006,04/15/2016 08:55:02 AM,41.875940763,-87.743898624,"(41.875940763, -87.743898624)"
4735396,HM236438,03/16/2006 08:30:00 PM,048XX N SPAULDING AVE,1651,GAMBLING,GAME/CARDS,RESTAURANT,true,false,1713,017,39,14,19,1153508,1931886,2006,04/15/2016 08:55:02 AM,41.968938879,-87.710936491,"(41.968938879, -87.710936491)"
4735533,HM233513,03/15/2006 12:30:00 PM,066XX S UNION AVE,1661,GAMBLING,GAME/DICE,RESIDENCE,true,false,0723,007,6,68,19,1172657,1860673,2006,04/15/2016 08:55:02 AM,41.773122117,-87.642633303,"(41.773122117, -87.642633303)"
4738543,HM258276,03/28/2006 06:50:00 PM,023XX S STATE ST,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,19,1176681,1888910,2006,04/15/2016 08:55:02 AM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)"
4740322,HM284322,04/11/2006 11:58:18 AM,015XX W WASHBURNE AVE,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,1231,012,2,28,19,1166329,1894478,2006,04/15/2016 08:55:02 AM,41.866023805,-87.664866131,"(41.866023805, -87.664866131)"
4742299,HM284352,04/11/2006 11:38:51 AM,0000X N LOTUS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1522,015,28,25,19,1139952,1899774,2006,04/15/2016 08:55:02 AM,41.881079522,-87.761569538,"(41.881079522, -87.761569538)"
4743925,HM234418,03/15/2006 08:00:00 PM,039XX W 63RD ST,1651,GAMBLING,GAME/CARDS,OTHER,true,false,0823,008,13,65,19,1151171,1862535,2006,04/15/2016 08:55:02 AM,41.778678267,-87.721347792,"(41.778678267, -87.721347792)"
4745160,HM248446,03/23/2006 03:37:27 PM,049XX W ADAMS ST,1651,GAMBLING,GAME/CARDS,SIDEWALK,true,false,1533,015,28,25,19,1143652,1898881,2006,04/15/2016 08:55:02 AM,41.878560575,-87.748005559,"(41.878560575, -87.748005559)"
4745372,HM248702,03/23/2006 05:27:57 PM,056XX W FULTON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1512,015,29,25,19,1138796,1901453,2006,04/15/2016 08:55:02 AM,41.885707971,-87.765773588,"(41.885707971, -87.765773588)"
4745991,HM250302,03/24/2006 01:23:02 PM,053XX S LAFLIN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0932,009,16,61,19,1167245,1869227,2006,04/15/2016 08:55:02 AM,41.796712904,-87.662227617,"(41.796712904, -87.662227617)"
4746652,HM234585,03/15/2006 10:25:00 PM,055XX S ASHLAND AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0715,007,15,67,19,1166618,1867962,2006,04/15/2016 08:55:02 AM,41.793255003,-87.66456298,"(41.793255003, -87.66456298)"
4746902,HM279551,04/08/2006 05:50:00 PM,051XX W WASHINGTON BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1533,015,28,25,19,1141926,1900000,2006,04/15/2016 08:55:02 AM,41.881663378,-87.754315436,"(41.881663378, -87.754315436)"
4747081,HM254434,03/26/2006 08:10:40 PM,019XX W FOSTER AVE,1680,GAMBLING,OTHER,SIDEWALK,true,false,2012,020,40,4,19,1162360,1934543,2006,04/15/2016 08:55:02 AM,41.976048724,-87.678313153,"(41.976048724, -87.678313153)"
4747579,HM280627,04/09/2006 10:40:00 AM,031XX W WARREN BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1331,012,28,27,19,1155353,1900182,2006,04/15/2016 08:55:02 AM,41.881903633,-87.705006655,"(41.881903633, -87.705006655)"
4748123,HM285459,04/11/2006 09:53:02 PM,072XX S WINCHESTER AVE,1661,GAMBLING,GAME/DICE,STREET,true,false,0735,007,17,67,19,1164608,1856667,2006,04/15/2016 08:55:02 AM,41.762302706,-87.672251869,"(41.762302706, -87.672251869)"
4752987,HM258259,03/28/2006 07:00:00 PM,033XX W DOUGLAS BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1021,010,24,29,19,1154157,1893254,2006,04/15/2016 08:55:02 AM,41.862916408,-87.709583233,"(41.862916408, -87.709583233)"
4755994,HM257382,03/28/2006 11:20:00 AM,042XX W ADAMS ST,1661,GAMBLING,GAME/DICE,VACANT LOT/LAND,true,false,1115,011,28,26,19,1148191,1898674,2006,04/15/2016 08:55:02 AM,41.877906388,-87.731344454,"(41.877906388, -87.731344454)"
4757257,HM242683,03/20/2006 11:20:00 AM,001XX N PINE AVE,1661,GAMBLING,GAME/DICE,ALLEY,true,false,1523,015,28,25,19,1139483,1900399,2006,04/15/2016 08:55:02 AM,41.882803164,-87.763276458,"(41.882803164, -87.763276458)"
4757829,HM263625,03/31/2006 12:51:33 PM,018XX S KILDARE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1012,010,24,29,19,1147916,1890801,2006,04/15/2016 08:55:02 AM,41.856307213,-87.732556505,"(41.856307213, -87.732556505)"
4758002,HM254688,03/26/2006 11:35:00 PM,014XX W 73RD ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0734,007,17,67,19,1167695,1856331,2006,04/15/2016 08:55:02 AM,41.761315018,-87.660947197,"(41.761315018, -87.660947197)"
4758141,HM263858,03/31/2006 02:15:23 PM,043XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1115,011,28,26,19,1147422,1898657,2006,04/15/2016 08:55:02 AM,41.877874504,-87.734168497,"(41.877874504, -87.734168497)"
4758157,HM263956,03/31/2006 03:02:31 PM,070XX S EMERALD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0732,007,6,68,19,1172524,1858160,2006,04/15/2016 08:55:02 AM,41.766229075,-87.643194765,"(41.766229075, -87.643194765)"
4759893,HM260316,03/29/2006 07:30:00 PM,051XX W CHICAGO AVE,1661,GAMBLING,GAME/DICE,GAS STATION,true,false,1531,015,37,25,19,1141722,1904839,2006,04/15/2016 08:55:02 AM,41.894945957,-87.75494476,"(41.894945957, -87.75494476)"
4767224,HM380553,05/29/2006 03:12:00 PM,014XX N HUMBOLDT DR,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,1423,014,26,24,19,1156308,1909475,2006,04/15/2016 08:55:02 AM,41.907385236,-87.701248505,"(41.907385236, -87.701248505)"
4772195,HM205809,02/28/2006 11:30:00 AM,064XX S COTTAGE GROVE AVE,1626,GAMBLING,ILLEGAL ILL LOTTERY,STREET,true,false,0312,003,20,42,19,1182669,1862517,2006,04/15/2016 08:55:02 AM,41.777955715,-87.605874912,"(41.777955715, -87.605874912)"
4775881,HM273427,04/05/2006 01:50:00 PM,028XX W ROOSEVELT RD,1661,GAMBLING,GAME/DICE,STREET,true,false,1135,011,28,29,19,1157412,1894580,2006,04/15/2016 08:55:02 AM,41.866489573,-87.697598373,"(41.866489573, -87.697598373)"
4775887,HM262133,03/30/2006 05:49:42 PM,009XX W 54TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0934,009,20,61,19,1170975,1868995,2006,04/15/2016 08:55:02 AM,41.795995548,-87.648556132,"(41.795995548, -87.648556132)"
4777126,HM270049,04/03/2006 08:19:00 PM,019XX S KEDZIE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1022,010,24,29,19,1155333,1890362,2006,04/15/2016 08:55:02 AM,41.854956912,-87.705343887,"(41.854956912, -87.705343887)"
4780913,HM293148,04/15/2006 05:45:00 PM,080XX S MARYLAND AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0631,006,8,44,19,1183298,1851901,2006,04/15/2016 08:55:02 AM,41.748809737,-87.603899033,"(41.748809737, -87.603899033)"
4783940,HM303965,04/21/2006 12:13:30 PM,015XX S SPAULDING AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1022,010,24,29,19,1154614,1892304,2006,04/15/2016 08:55:02 AM,41.860300379,-87.707931028,"(41.860300379, -87.707931028)"
4784262,HM295890,04/17/2006 01:20:00 PM,021XX W JACKSON BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1211,012,2,28,19,1162210,1898676,2006,04/15/2016 08:55:02 AM,41.877630516,-87.679869946,"(41.877630516, -87.679869946)"
4784288,HM269492,04/03/2006 02:00:00 PM,023XX W JACKSON BLVD,1661,GAMBLING,GAME/DICE,VACANT LOT/LAND,true,false,1211,012,2,28,19,1160781,1898641,2006,04/15/2016 08:55:02 AM,41.877564209,-87.685117833,"(41.877564209, -87.685117833)"
4784342,HM272237,04/04/2006 09:31:57 PM,131XX S LANGLEY AVE,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,0533,005,9,54,19,1183245,1818393,2006,04/15/2016 08:55:02 AM,41.656860716,-87.605131469,"(41.656860716, -87.605131469)"
4784345,HM286491,04/12/2006 01:10:00 PM,005XX N RIDGEWAY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1151293,1903265,2006,04/15/2016 08:55:02 AM,41.89044431,-87.71983407,"(41.89044431, -87.71983407)"
4784403,HM288485,04/13/2006 12:45:00 PM,021XX W ADAMS ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,1211,012,2,28,19,1161985,1899054,2006,04/15/2016 08:55:02 AM,41.878672479,-87.680685532,"(41.878672479, -87.680685532)"
